% IASI May 2009 fast model tuning file for wcon and nonLTE only
%    w con tuning to match AIRS dec05deliv water continuum
%    nonLTE tuning to match AIRS dec05deliv water continuum
% Created: 06 May 2009, Scott Hannon
%
%  ID   freq     fixed  w lines  w con    ozone    CO      CH4   nonLTE
%----  --------  ------  ------  ------  ------  ------  ------  ------
  308   721.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  309   722.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  310   722.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  311   722.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  312   722.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  313   723.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  314   723.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  315   723.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  316   723.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  317   724.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  318   724.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  319   724.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  320   724.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  321   725.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  322   725.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  323   725.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  324   725.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  325   726.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  326   726.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  327   726.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  328   726.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  329   727.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  330   727.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  331   727.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  332   727.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  333   728.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  334   728.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  335   728.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  336   728.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  337   729.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  338   729.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  339   729.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  340   729.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  341   730.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  342   730.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  343   730.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  344   730.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  345   731.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  346   731.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  347   731.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  348   731.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  349   732.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  350   732.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  351   732.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  352   732.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  353   733.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  354   733.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  355   733.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  356   733.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  357   734.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  358   734.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  359   734.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  360   734.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  361   735.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  362   735.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  363   735.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  364   735.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  365   736.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  366   736.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  367   736.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  368   736.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  369   737.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  370   737.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  371   737.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  372   737.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  373   738.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  374   738.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  375   738.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  376   738.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  377   739.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  378   739.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  379   739.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  380   739.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  381   740.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  382   740.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  383   740.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  384   740.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  385   741.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  386   741.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  387   741.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  388   741.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  389   742.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  390   742.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  391   742.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  392   742.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  393   743.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  394   743.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  395   743.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  396   743.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  397   744.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  398   744.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  399   744.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  400   744.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  401   745.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  402   745.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  403   745.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  404   745.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  405   746.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  406   746.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  407   746.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  408   746.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  409   747.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  410   747.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  411   747.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  412   747.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  413   748.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  414   748.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  415   748.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  416   748.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  417   749.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  418   749.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  419   749.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  420   749.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  421   750.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  422   750.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  423   750.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  424   750.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  425   751.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  426   751.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  427   751.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  428   751.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  429   752.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  430   752.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  431   752.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  432   752.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  433   753.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  434   753.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  435   753.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  436   753.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  437   754.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  438   754.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  439   754.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  440   754.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  441   755.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  442   755.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  443   755.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  444   755.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  445   756.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  446   756.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  447   756.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  448   756.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  449   757.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  450   757.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  451   757.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  452   757.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  453   758.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  454   758.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  455   758.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  456   758.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  457   759.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  458   759.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  459   759.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  460   759.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  461   760.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  462   760.250  1.0000  1.0000  0.9999  1.0000  1.0000  1.0000  1.0000
  463   760.500  1.0000  1.0000  0.9998  1.0000  1.0000  1.0000  1.0000
  464   760.750  1.0000  1.0000  0.9997  1.0000  1.0000  1.0000  1.0000
  465   761.000  1.0000  1.0000  0.9996  1.0000  1.0000  1.0000  1.0000
  466   761.250  1.0000  1.0000  0.9995  1.0000  1.0000  1.0000  1.0000
  467   761.500  1.0000  1.0000  0.9994  1.0000  1.0000  1.0000  1.0000
  468   761.750  1.0000  1.0000  0.9993  1.0000  1.0000  1.0000  1.0000
  469   762.000  1.0000  1.0000  0.9992  1.0000  1.0000  1.0000  1.0000
  470   762.250  1.0000  1.0000  0.9991  1.0000  1.0000  1.0000  1.0000
  471   762.500  1.0000  1.0000  0.9990  1.0000  1.0000  1.0000  1.0000
  472   762.750  1.0000  1.0000  0.9989  1.0000  1.0000  1.0000  1.0000
  473   763.000  1.0000  1.0000  0.9989  1.0000  1.0000  1.0000  1.0000
  474   763.250  1.0000  1.0000  0.9988  1.0000  1.0000  1.0000  1.0000
  475   763.500  1.0000  1.0000  0.9986  1.0000  1.0000  1.0000  1.0000
  476   763.750  1.0000  1.0000  0.9985  1.0000  1.0000  1.0000  1.0000
  477   764.000  1.0000  1.0000  0.9985  1.0000  1.0000  1.0000  1.0000
  478   764.250  1.0000  1.0000  0.9984  1.0000  1.0000  1.0000  1.0000
  479   764.500  1.0000  1.0000  0.9982  1.0000  1.0000  1.0000  1.0000
  480   764.750  1.0000  1.0000  0.9981  1.0000  1.0000  1.0000  1.0000
  481   765.000  1.0000  1.0000  0.9981  1.0000  1.0000  1.0000  1.0000
  482   765.250  1.0000  1.0000  0.9980  1.0000  1.0000  1.0000  1.0000
  483   765.500  1.0000  1.0000  0.9978  1.0000  1.0000  1.0000  1.0000
  484   765.750  1.0000  1.0000  0.9977  1.0000  1.0000  1.0000  1.0000
  485   766.000  1.0000  1.0000  0.9977  1.0000  1.0000  1.0000  1.0000
  486   766.250  1.0000  1.0000  0.9976  1.0000  1.0000  1.0000  1.0000
  487   766.500  1.0000  1.0000  0.9975  1.0000  1.0000  1.0000  1.0000
  488   766.750  1.0000  1.0000  0.9974  1.0000  1.0000  1.0000  1.0000
  489   767.000  1.0000  1.0000  0.9973  1.0000  1.0000  1.0000  1.0000
  490   767.250  1.0000  1.0000  0.9972  1.0000  1.0000  1.0000  1.0000
  491   767.500  1.0000  1.0000  0.9971  1.0000  1.0000  1.0000  1.0000
  492   767.750  1.0000  1.0000  0.9970  1.0000  1.0000  1.0000  1.0000
  493   768.000  1.0000  1.0000  0.9969  1.0000  1.0000  1.0000  1.0000
  494   768.250  1.0000  1.0000  0.9968  1.0000  1.0000  1.0000  1.0000
  495   768.500  1.0000  1.0000  0.9967  1.0000  1.0000  1.0000  1.0000
  496   768.750  1.0000  1.0000  0.9966  1.0000  1.0000  1.0000  1.0000
  497   769.000  1.0000  1.0000  0.9965  1.0000  1.0000  1.0000  1.0000
  498   769.250  1.0000  1.0000  0.9964  1.0000  1.0000  1.0000  1.0000
  499   769.500  1.0000  1.0000  0.9963  1.0000  1.0000  1.0000  1.0000
  500   769.750  1.0000  1.0000  0.9962  1.0000  1.0000  1.0000  1.0000
  501   770.000  1.0000  1.0000  0.9961  1.0000  1.0000  1.0000  1.0000
  502   770.250  1.0000  1.0000  0.9960  1.0000  1.0000  1.0000  1.0000
  503   770.500  1.0000  1.0000  0.9959  1.0000  1.0000  1.0000  1.0000
  504   770.750  1.0000  1.0000  0.9958  1.0000  1.0000  1.0000  1.0000
  505   771.000  1.0000  1.0000  0.9957  1.0000  1.0000  1.0000  1.0000
  506   771.250  1.0000  1.0000  0.9956  1.0000  1.0000  1.0000  1.0000
  507   771.500  1.0000  1.0000  0.9955  1.0000  1.0000  1.0000  1.0000
  508   771.750  1.0000  1.0000  0.9955  1.0000  1.0000  1.0000  1.0000
  509   772.000  1.0000  1.0000  0.9954  1.0000  1.0000  1.0000  1.0000
  510   772.250  1.0000  1.0000  0.9952  1.0000  1.0000  1.0000  1.0000
  511   772.500  1.0000  1.0000  0.9951  1.0000  1.0000  1.0000  1.0000
  512   772.750  1.0000  1.0000  0.9951  1.0000  1.0000  1.0000  1.0000
  513   773.000  1.0000  1.0000  0.9950  1.0000  1.0000  1.0000  1.0000
  514   773.250  1.0000  1.0000  0.9948  1.0000  1.0000  1.0000  1.0000
  515   773.500  1.0000  1.0000  0.9947  1.0000  1.0000  1.0000  1.0000
  516   773.750  1.0000  1.0000  0.9947  1.0000  1.0000  1.0000  1.0000
  517   774.000  1.0000  1.0000  0.9946  1.0000  1.0000  1.0000  1.0000
  518   774.250  1.0000  1.0000  0.9944  1.0000  1.0000  1.0000  1.0000
  519   774.500  1.0000  1.0000  0.9943  1.0000  1.0000  1.0000  1.0000
  520   774.750  1.0000  1.0000  0.9943  1.0000  1.0000  1.0000  1.0000
  521   775.000  1.0000  1.0000  0.9942  1.0000  1.0000  1.0000  1.0000
  522   775.250  1.0000  1.0000  0.9940  1.0000  1.0000  1.0000  1.0000
  523   775.500  1.0000  1.0000  0.9940  1.0000  1.0000  1.0000  1.0000
  524   775.750  1.0000  1.0000  0.9939  1.0000  1.0000  1.0000  1.0000
  525   776.000  1.0000  1.0000  0.9938  1.0000  1.0000  1.0000  1.0000
  526   776.250  1.0000  1.0000  0.9937  1.0000  1.0000  1.0000  1.0000
  527   776.500  1.0000  1.0000  0.9936  1.0000  1.0000  1.0000  1.0000
  528   776.750  1.0000  1.0000  0.9935  1.0000  1.0000  1.0000  1.0000
  529   777.000  1.0000  1.0000  0.9934  1.0000  1.0000  1.0000  1.0000
  530   777.250  1.0000  1.0000  0.9933  1.0000  1.0000  1.0000  1.0000
  531   777.500  1.0000  1.0000  0.9932  1.0000  1.0000  1.0000  1.0000
  532   777.750  1.0000  1.0000  0.9931  1.0000  1.0000  1.0000  1.0000
  533   778.000  1.0000  1.0000  0.9930  1.0000  1.0000  1.0000  1.0000
  534   778.250  1.0000  1.0000  0.9929  1.0000  1.0000  1.0000  1.0000
  535   778.500  1.0000  1.0000  0.9928  1.0000  1.0000  1.0000  1.0000
  536   778.750  1.0000  1.0000  0.9927  1.0000  1.0000  1.0000  1.0000
  537   779.000  1.0000  1.0000  0.9926  1.0000  1.0000  1.0000  1.0000
  538   779.250  1.0000  1.0000  0.9925  1.0000  1.0000  1.0000  1.0000
  539   779.500  1.0000  1.0000  0.9924  1.0000  1.0000  1.0000  1.0000
  540   779.750  1.0000  1.0000  0.9923  1.0000  1.0000  1.0000  1.0000
  541   780.000  1.0000  1.0000  0.9922  1.0000  1.0000  1.0000  1.0000
  542   780.250  1.0000  1.0000  0.9921  1.0000  1.0000  1.0000  1.0000
  543   780.500  1.0000  1.0000  0.9920  1.0000  1.0000  1.0000  1.0000
  544   780.750  1.0000  1.0000  0.9919  1.0000  1.0000  1.0000  1.0000
  545   781.000  1.0000  1.0000  0.9919  1.0000  1.0000  1.0000  1.0000
  546   781.250  1.0000  1.0000  0.9918  1.0000  1.0000  1.0000  1.0000
  547   781.500  1.0000  1.0000  0.9916  1.0000  1.0000  1.0000  1.0000
  548   781.750  1.0000  1.0000  0.9915  1.0000  1.0000  1.0000  1.0000
  549   782.000  1.0000  1.0000  0.9915  1.0000  1.0000  1.0000  1.0000
  550   782.250  1.0000  1.0000  0.9914  1.0000  1.0000  1.0000  1.0000
  551   782.500  1.0000  1.0000  0.9913  1.0000  1.0000  1.0000  1.0000
  552   782.750  1.0000  1.0000  0.9912  1.0000  1.0000  1.0000  1.0000
  553   783.000  1.0000  1.0000  0.9911  1.0000  1.0000  1.0000  1.0000
  554   783.250  1.0000  1.0000  0.9910  1.0000  1.0000  1.0000  1.0000
  555   783.500  1.0000  1.0000  0.9909  1.0000  1.0000  1.0000  1.0000
  556   783.750  1.0000  1.0000  0.9908  1.0000  1.0000  1.0000  1.0000
  557   784.000  1.0000  1.0000  0.9907  1.0000  1.0000  1.0000  1.0000
  558   784.250  1.0000  1.0000  0.9906  1.0000  1.0000  1.0000  1.0000
  559   784.500  1.0000  1.0000  0.9905  1.0000  1.0000  1.0000  1.0000
  560   784.750  1.0000  1.0000  0.9904  1.0000  1.0000  1.0000  1.0000
  561   785.000  1.0000  1.0000  0.9903  1.0000  1.0000  1.0000  1.0000
  562   785.250  1.0000  1.0000  0.9902  1.0000  1.0000  1.0000  1.0000
  563   785.500  1.0000  1.0000  0.9901  1.0000  1.0000  1.0000  1.0000
  564   785.750  1.0000  1.0000  0.9900  1.0000  1.0000  1.0000  1.0000
  565   786.000  1.0000  1.0000  0.9899  1.0000  1.0000  1.0000  1.0000
  566   786.250  1.0000  1.0000  0.9898  1.0000  1.0000  1.0000  1.0000
  567   786.500  1.0000  1.0000  0.9897  1.0000  1.0000  1.0000  1.0000
  568   786.750  1.0000  1.0000  0.9896  1.0000  1.0000  1.0000  1.0000
  569   787.000  1.0000  1.0000  0.9895  1.0000  1.0000  1.0000  1.0000
  570   787.250  1.0000  1.0000  0.9894  1.0000  1.0000  1.0000  1.0000
  571   787.500  1.0000  1.0000  0.9893  1.0000  1.0000  1.0000  1.0000
  572   787.750  1.0000  1.0000  0.9892  1.0000  1.0000  1.0000  1.0000
  573   788.000  1.0000  1.0000  0.9891  1.0000  1.0000  1.0000  1.0000
  574   788.250  1.0000  1.0000  0.9890  1.0000  1.0000  1.0000  1.0000
  575   788.500  1.0000  1.0000  0.9889  1.0000  1.0000  1.0000  1.0000
  576   788.750  1.0000  1.0000  0.9888  1.0000  1.0000  1.0000  1.0000
  577   789.000  1.0000  1.0000  0.9887  1.0000  1.0000  1.0000  1.0000
  578   789.250  1.0000  1.0000  0.9886  1.0000  1.0000  1.0000  1.0000
  579   789.500  1.0000  1.0000  0.9885  1.0000  1.0000  1.0000  1.0000
  580   789.750  1.0000  1.0000  0.9884  1.0000  1.0000  1.0000  1.0000
  581   790.000  1.0000  1.0000  0.9883  1.0000  1.0000  1.0000  1.0000
  582   790.250  1.0000  1.0000  0.9882  1.0000  1.0000  1.0000  1.0000
  583   790.500  1.0000  1.0000  0.9882  1.0000  1.0000  1.0000  1.0000
  584   790.750  1.0000  1.0000  0.9881  1.0000  1.0000  1.0000  1.0000
  585   791.000  1.0000  1.0000  0.9879  1.0000  1.0000  1.0000  1.0000
  586   791.250  1.0000  1.0000  0.9878  1.0000  1.0000  1.0000  1.0000
  587   791.500  1.0000  1.0000  0.9878  1.0000  1.0000  1.0000  1.0000
  588   791.750  1.0000  1.0000  0.9877  1.0000  1.0000  1.0000  1.0000
  589   792.000  1.0000  1.0000  0.9876  1.0000  1.0000  1.0000  1.0000
  590   792.250  1.0000  1.0000  0.9875  1.0000  1.0000  1.0000  1.0000
  591   792.500  1.0000  1.0000  0.9874  1.0000  1.0000  1.0000  1.0000
  592   792.750  1.0000  1.0000  0.9872  1.0000  1.0000  1.0000  1.0000
  593   793.000  1.0000  1.0000  0.9871  1.0000  1.0000  1.0000  1.0000
  594   793.250  1.0000  1.0000  0.9871  1.0000  1.0000  1.0000  1.0000
  595   793.500  1.0000  1.0000  0.9870  1.0000  1.0000  1.0000  1.0000
  596   793.750  1.0000  1.0000  0.9869  1.0000  1.0000  1.0000  1.0000
  597   794.000  1.0000  1.0000  0.9868  1.0000  1.0000  1.0000  1.0000
  598   794.250  1.0000  1.0000  0.9867  1.0000  1.0000  1.0000  1.0000
  599   794.500  1.0000  1.0000  0.9866  1.0000  1.0000  1.0000  1.0000
  600   794.750  1.0000  1.0000  0.9865  1.0000  1.0000  1.0000  1.0000
  601   795.000  1.0000  1.0000  0.9864  1.0000  1.0000  1.0000  1.0000
  602   795.250  1.0000  1.0000  0.9863  1.0000  1.0000  1.0000  1.0000
  603   795.500  1.0000  1.0000  0.9862  1.0000  1.0000  1.0000  1.0000
  604   795.750  1.0000  1.0000  0.9861  1.0000  1.0000  1.0000  1.0000
  605   796.000  1.0000  1.0000  0.9860  1.0000  1.0000  1.0000  1.0000
  606   796.250  1.0000  1.0000  0.9859  1.0000  1.0000  1.0000  1.0000
  607   796.500  1.0000  1.0000  0.9858  1.0000  1.0000  1.0000  1.0000
  608   796.750  1.0000  1.0000  0.9857  1.0000  1.0000  1.0000  1.0000
  609   797.000  1.0000  1.0000  0.9856  1.0000  1.0000  1.0000  1.0000
  610   797.250  1.0000  1.0000  0.9855  1.0000  1.0000  1.0000  1.0000
  611   797.500  1.0000  1.0000  0.9854  1.0000  1.0000  1.0000  1.0000
  612   797.750  1.0000  1.0000  0.9853  1.0000  1.0000  1.0000  1.0000
  613   798.000  1.0000  1.0000  0.9852  1.0000  1.0000  1.0000  1.0000
  614   798.250  1.0000  1.0000  0.9851  1.0000  1.0000  1.0000  1.0000
  615   798.500  1.0000  1.0000  0.9850  1.0000  1.0000  1.0000  1.0000
  616   798.750  1.0000  1.0000  0.9849  1.0000  1.0000  1.0000  1.0000
  617   799.000  1.0000  1.0000  0.9849  1.0000  1.0000  1.0000  1.0000
  618   799.250  1.0000  1.0000  0.9847  1.0000  1.0000  1.0000  1.0000
  619   799.500  1.0000  1.0000  0.9846  1.0000  1.0000  1.0000  1.0000
  620   799.750  1.0000  1.0000  0.9845  1.0000  1.0000  1.0000  1.0000
  621   800.000  1.0000  1.0000  0.9844  1.0000  1.0000  1.0000  1.0000
  622   800.250  1.0000  1.0000  0.9843  1.0000  1.0000  1.0000  1.0000
  623   800.500  1.0000  1.0000  0.9843  1.0000  1.0000  1.0000  1.0000
  624   800.750  1.0000  1.0000  0.9842  1.0000  1.0000  1.0000  1.0000
  625   801.000  1.0000  1.0000  0.9841  1.0000  1.0000  1.0000  1.0000
